polarity,phrase,rating
pos,great breakfast,10
pos,friendly staff,10
pos,fast check,10
pos,fast check,10
pos,great central location,10
pos,quiet room,10
neg,aa,3
neg,summer refrigerator room,3
neg,bottle water person elevator insufficient,3
neg,tourist zone,3
pos,railway station,10
pos,old town,10
pos,staff,10
neg,parking signage,9
neg,machine work,9
neg,difficult drive,9
pos,amazing staff,9
neg,heater room function bathroom lock bathroom surprise,7
pos,clean spacious room,7
pos,extra chair,7
pos,useful location facility,7
pos,convenient good coffee restaurant,7
pos,friendly owner helpful advice locality,10
pos,great breakfast,10
pos,delightful breakfast room,10
pos,clean helpful staff,9
pos,nice room,10
pos,perfect good breakfast buffet,10
neg,noise,8
neg,layout odd people sofa sofa bed kitchen,8
pos,perfect location street,8
pos,noisy apartment,8
neg,night signal challenge view train station garage,8
neg,lawaai,8
neg,dislike partner,10
pos,great location,10
pos,old town,10
pos,brugge,10
pos,distance location,10
pos,visit room,10
pos,clean modern spacious nathalie superb host hand,10
pos,information breakfast,10
pos,amazing visit,10
pos,sure future,10
neg,wifi,7
neg,unable log link,7
neg,active check process,7
pos,spacious room,7
pos,modern decoration good,7
pos,rich breakfast,7
pos,nice friendly staff awesome location,9
neg,room bit,9
pos,pleasant hotel staff helpful,9
pos,nice location room,9
pos,staff,10
pos,lovely aand rooftop,10
pos,luggage room store bag check check,10
pos,nice spacious clean balcony,10
pos,fresh air,10
pos,quiet street night staff,10
pos,friendly helpful location,10
pos,beautiful,10
pos,train station bus diamond shop,10
pos,easy walk,10
pos,grote markt,10
neg,euro night,8
neg,price stay,8
neg,fridge room fitness facility,8
pos,good size room bathroom,8
pos,comfortable bed,8
pos,great shower,8
pos,new clean service food restaurant good good breakfast plenty,8
pos,supermarket site,8
pos,clean room,8
pos,small terrace,8
pos,hot shower,8
pos,perfect highly,10
pos,new apartment,10
pos,clean comfortable large group apartment,10
pos,adapt need crib need,10
pos,perfect location center doubt,10
pos,breakfast,10
pos,good room,10
pos,nice spacious family room bed,10
pos,nice big comfy min walk market square,10
neg,perfect kitchenette item,8
pos,clean service,8
pos,perfect staff,8
neg,nathalie,10
neg,place order stay,10
pos,maison,10
pos,nathalie,10
pos,good place stay nathalie,10
pos,wonderful person communicative helpful,10
pos,place cosy,10
pos,clean room,10
pos,detail building,10
neg,breakfast,7
neg,euro rip,7
neg,self service dine day local breakfast,7
pos,facilities,7
neg,noisy hotel,3
neg,neighbor dirty shower curtain bathroom sheet dirty breakfast,3
pos,extra mile accommodate need staff breakfast area attentive kind breakfast delicious room,10
pos,amazing pillow,10
neg,space pool rooftop terrace,9
pos,cheap nice hotel,9
pos,nice pool,9
pos,bed,10
pos,extra soft comfy,10
neg,location car,5
neg,entrance street,5
pos,great owner,9
pos,real gem,10
pos,francois marie,10
pos,amazing host helpful,10
pos,breakfast,10
pos,outstanding great haven,10
pos,busy bruge stay,10
neg,silent room,5
neg,lot noise time,5
neg,people corridor room,5
neg,good night,5
neg,bit noise street,10
neg,middle water pressure shower,10
pos,beautiful lot effort,10
pos,perfect central load restaurant,10
pos,true hide gem,10
neg,day stay towel,9
neg,room night,9
neg,clean towel,9
pos,breakfast,9
pos,good location,9
neg,sensitive motion,8
neg,sensitive light table,8
pos,bottle champagne companion birthday,8
pos,breakfast tray day,8
pos,breakfast hotel location,8
pos,great walk distance beach,8
pos,zoute,8
pos,zwin,8
pos,nature reserve hotel,8
pos,contemporary cosy,8
pos,pleasant stay,8
pos,britannia,8
pos,charm quality hospitality,8
neg,fact reception,7
pos,nathalie,10
pos,great host house spotless,10
neg,cold room,8
neg,ventilation degree,8
neg,wifi login password,8
neg,reception compatible,8
neg,nh hotels,8
neg,screen suppose,8
neg,bright emergency exit,9
neg,light night bit,9
pos,excellent center,9
pos,big markt staff,9
pos,friendly breakfast good overall good experience hotel,9
pos,clean nice interior design,10
neg,door terrace pool noisy,5
neg,guest blare music terrace,5
neg,hostel hotel window room,5
neg,fresh air room,5
neg,staircase floor,5
neg,privacy curtain,5
neg,close room,5
neg,dark dingy air circulation temperature,5
neg,unpleasant unbearable cool fan room,5
neg,difference temperature room,5
neg,difficult sleep overall good experience stay,5
neg,worth money pay night,5
pos,clean bed pillow comfy terrace pool good option hand,5
pos,specific time day,5
pos,morning party,5
pos,lovely cafe,5
neg,negative thing place,10
pos,spacious comfortable equip bed,10
pos,comfortable laundry facility,10
pos,free location,10
neg,stuff rude stay night,2
neg,clean room talk stuff,2
neg,clean check addition,2
neg,mistake proof regret stay hotel,2
pos,great location,9
neg,bathroom room cross lounge area shower,8
neg,poor level interia design room,8
neg,lot potential,8
pos,breakfast good,8
neg,fee night,9
pos,spacious quiet room location,9
pos,ring work park hotel use transit city,9
pos,good location,10
pos,clean room,10
pos,great decor coffee machine,10
neg,gps end city train station use,9
neg,central station car park use,9
neg,lane floor,9
pos,excellent food,9
pos,great location,9
neg,clean service charge,7
neg,extra funny,7
neg,room day,7
pos,waffle breakfast croissant,7
pos,extra fresh area,7
pos,nice restaurant metro,7
neg,hotel lobby,8
neg,property door wake,8
pos,friendly staff,8
pos,clean beautiful lobby,8
pos,nice host,10
pos,excellent breakfast,10
pos,excellent,9
pos,late evening,9
pos,clean tidy load room,9
pos,comfortable bed good bathroom,9
pos,brügge nathalie,10
pos,nice host alway,10
pos,great possible room,10
pos,perfect condition,10
pos,great start energy day,10
neg,choice menu,9
neg,hotel dinner,9
pos,staff,9
pos,helpful good location mind walk centre,9
neg,old building ok,5
neg,night breakfast,5
neg,sleep wall,5
neg,small mattress,5
pos,great central dog,5
neg,english,7
neg,people restaurant bit shame major problem location hotel,7
neg,close grand place place food,7
pos,clean staff,7
pos,friendly room,7
neg,clean scream,5
neg,hot room,5
pos,worker reception,5
pos,cheap hotel,5
neg,proper desk work,6
neg,breakfast,6
neg,extra bad value money building work,6
pos,train station city centre,6
neg,difficult access taxi,3
neg,room staff responsive,3
pos,service staff recomend stay,10
pos,super comfortable book table,10
pos,delightful bistro road,10
pos,staff management lady service room,10
neg,small problem stay floor advice apartment,10
pos,perfect place stay coffee machine,10
pos,nescafe,10
pos,home good,10
pos,wifi,10
pos,light good apartment,10
neg,restaurant coul,9
neg,big view pleasant,9
neg,shower,9
neg,wet bathroom,9
pos,breakfast,9
pos,bed room,9
neg,floor need,9
neg,clean confortable big space,9
pos,architecture building,9
pos,common space,9
pos,room salon look,9
pos,clean spacious room,9
pos,lot service,9
pos,good expérience,9
pos,possible extra mile day,9
neg,comment owner race,8
neg,rooms,8
neg,experience place breakfast town email race,8
neg,rooms,8
neg,book behalf restaurant road,8
neg,pitlane,8
neg,lodge restaurant breakfast morning door lock,8
neg,nice easy service,8
neg,rooms,8
neg,breakfast time door lock menu breakfast,8
neg,minor comment,8
neg,service evening meal book race room,8
neg,pitlane,8
neg,lodge table,8
pos,night friend check,8
pos,email door code,8
pos,nice warm need snowy,8
pos,spa,8
pos,good size room,8
pos,large tv,8
pos,clean bathroom,8
pos,great location circuit,8
pos,beautiful property,10
pos,brilliant service,10
pos,nice room,10
pos,huge shower,10
neg,coffee machine use,9
pos,staff,9
pos,nice room,9
pos,good place stay family,10
neg,paper bag postcard,9
neg,rubenshuis,9
neg,birthday bag table trash,9
neg,report lobby staff course,9
neg,long day location,9
neg,brussels,9
neg,central station slope,9
neg,hard climb luggage rocky road,9
neg,metro parc,9
neg,close straight way min walk distance,9
pos,nice room,9
pos,clean big expectation good value accommodation lot,9
pos,different restaurant street,9
pos,great bed,10
pos,lovely pool area,10
pos,busy young year,10
neg,room size average family accommodation,6
neg,warm night,6
neg,aircon,6
neg,effective beginning summer,6
pos,location,6
neg,lobby luggage car climb luggage,7
neg,ground floor room,5
neg,upper level,5
neg,basic term appointment sewer block,5
neg,night lot maintenance need safety relate issue trip danger dirty outdoors stairway bird,5
neg,hose pipe walkway,5
pos,good need maintenance,5
pos,outdoor area,5
pos,sufficient pool chair pool surround gravel overlook,5
pos,lot traffic restaurant area,5
pos,convenient location,10
pos,wonderful host,10
pos,uk,10
neg,friendly staff,10
neg,question e,9
pos,convenient right center city,9
pos,easy train,9
pos,bruxelles,9
pos,central apartment,9
pos,clean good facility helpful,10
pos,friendly staff,10
neg,special complain stay night overall experience good,7
pos,excellent location good staff,7
pos,comfortable room,7
pos,enjoyable lobby area,7
pos,excellent,9
pos,nice people,8
pos,room hotel,8
pos,pizza,8
pos,traditional oven,8
pos,stylish cosy bedroom delicious breakfast round home,10
pos,maison,10
pos,nathalie,10
neg,room rate d,9
neg,fine extras breakfast euro car euro,9
pos,hotel location,9
pos,ideal staff,9
pos,friendly helpful,9
neg,room shower gel shampoo,9
pos,perfect explore city,9
neg,room wifi,9
pos,staff,9
pos,confort localization,9
pos,clean bed good,9
pos,modern styling,9
pos,comfortable bed,9
pos,good location,10
pos,perfect place,10
pos,wonderful location,10
pos,excellent attentive host,10
neg,dislike visit,10
pos,good time good staff polite helpful,10
pos,modern clean apartment,10
pos,convenient location,10
neg,old center min walk hotel,8
neg,central station city,8
pos,clean bed,8
pos,comfortable value money good,8
pos,breakfast good lady reception,7
neg,impossible shower,9
neg,small tight slant wall,9
pos,great location,9
pos,super host,9
neg,restaurant staff good job,6
neg,overwork delay meal arrival guest room,6
neg,clean service time day stay,6
pos,spa,6
pos,race circuit,6
pos,good petrol head,6
pos,beautiful bed breakfast gracious host,10
pos,clean elegant design,10
pos,excellent breakfast pleasure,10
pos,excellent choice,7
pos,skylight view,10
pos,belfort,10
neg,staff rude,5
neg,small corridor,5
neg,dark trip time breakfast ok,5
neg,worth money charge cook egg room need rug,5
neg,slippy fan need,5
neg,hot destination shower,5
neg,dark vibe need,5
neg,safe coffee,5
neg,impossible cafe,5
neg,open food area pillow,5
neg,lump cotton wool brick,5
neg,normal pillow,5
neg,toilet,5
neg,upstairs roof,5
pos,great location,5
pos,cool vibe,5
pos,nice creative installation essence room good,5
pos,practical roof,5
neg,reception area cafe sewage,5
neg,room stay door window lead deck lock,5
neg,key fire hazard,5
pos,easter,5
pos,weekend staff reception kitchen,5
pos,amazing professional helpful,5
pos,big asset property,5
neg,available room,6
pos,good breakfast,6
pos,great location,10
pos,friendly hospitable owner,10
pos,fine hotel,9
pos,comfortable bed,9
neg,lock toilet,10
pos,beautiful clean flat centre,10
pos,brussels,10
pos,nice new furniture good property stay,10
pos,breakfast,9
pos,good staff helpful,9
pos,localización,8
pos,cleanness good,8
neg,room bit,9
neg,small important inconvenience,9
pos,aesthetic hotel,9
pos,small cosy location,9
pos,nice neighbourhood,9
pos,knokke,9
pos,beautiful villa minute beach picturesque location,9
pos,spa,10
pos,extra clean good breakfast minute walk beach,10
pos,upper appartment view beach bed,10
pos,natalie,10
pos,lovely place,10
pos,amazing wait return day,10
neg,noisy corridor,8
neg,food option site,8
pos,friendly helpful room,8
pos,clean spacious reception,8
pos,lovely comfortable chill relax,8
pos,long day,8
pos,great location,9
neg,morning room size okay night stay minibar coffee tea facility room,9
pos,contemporary hotel awesome location,9
pos,quiet room,9
pos,brussels,9
neg,light sleeper,9
neg,tram,9
neg,hotel noise,9
pos,close area,9
pos,louise,9
pos,lovely comfy bed stay family complain,9
pos,huge room pax,9
pos,basic hotel,9
neg,check check procedure bit,5
neg,shaky ok hair jam breakfast,5
neg,prone noise,5
neg,nice night dinner menu,5
neg,plenty option presentation quality food,5
neg,bad price,5
pos,nice clean spacious locker look,5
pos,room renovate,5
pos,fresh feeling location hotel,5
pos,ardennes,5
pos,hosts,10
pos,nice lot land animal dog lamb roam,10
pos,room class continental breakfast fruit tree,10
pos,nice ambience,10
neg,staff member reception rude,5
neg,baby month room,5
neg,available check moment,5
neg,middle reception,5
neg,bad experience breakfast expectation,5
neg,people room shower toilet,9
pos,good location,9
neg,check process bit,9
neg,fresh milk room tea coffee,9
pos,spacious clean bed,9
pos,nice big supportive,9
pos,citadines,9
pos,great location,9
pos,st catherine,9
pos,train station,9
pos,major international central station cooking facility good handful,9
pos,reasonable supermarket,9
pos,nearby staff,9
pos,friendly helpful favourite place,9
pos,sigrid,8
pos,super friendly host,9
pos,lovely breakfast,9
neg,dislike good,10
neg,lively atmosphere restaurant,10
pos,excellent location walk race track day minute paddock area,10
pos,car park hotel weekend,10
pos,free great restaurant hotel superb,10
pos,friendly staff,10
pos,fresh roll pastry,10
pos,hotel temperature degree hotel,10
pos,perfect location,8
pos,beautiful place sparkle,8
pos,clean spacious room,8
pos,hearty breakfast,8
neg,price high,9
neg,brussels,9
neg,decent hotel,9
pos,hotel stay hotel,9
pos,quality room etc time,9
neg,room ground floor,5
neg,cold room sunshine,5
neg,small room,5
neg,night problem plan stay couple day,5
neg,brugge,5
pos,markt,5
pos,easy access touristic location,5
neg,day stay,9
pos,close central station,9
neg,family group room accommodate double bed,5
neg,space people room,5
neg,bad bathroom toilet shower door,5
neg,preparation time,5
neg,ready disappointing room comfort wise stay,5
pos,location hotel proximity brussels city centre economical,5
neg,bathroom,5
neg,renovation room,5
pos,parking,5
pos,booking,5
neg,breakfast ok,6
neg,hot breakfast,6
neg,bread meat slice ie continental wife vegetarian,6
pos,difficulty communication overall good,6
pos,wonderful charming house,9
pos,host delicious breakfast egg cereal,9
pos,fresh orange juice joghurt mozzarella tomato,9
pos,lovely garden shame stay night,9
pos,great location,10
pos,great receptionist,10
pos,great facility accomodation arrival,10
pos,hotel ft,10
pos,overall,10
pos,great value,10
neg,surround area touristy crowd,8
neg,upstairs bed vibrate,8
neg,unknown reason hour,8
pos,beautiful flat,8
pos,spacious open concept,8
